t y0 y1 y2 y3 y4 y5 y6 y7 y8 y9
0.0 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001 0.0001
0.15015015015015015 0.00010231944094140564 0.00010231943981574493 0.0001023194386900327 0.00010231943756435586 0.00010231943643867956 0.00010231943531298644 0.00010231943418727655 0.00010231943306163672 0.00010231943193592799 0.00010231943081028926
0.3003003003003003 0.00010469264975691091 0.00010469264511425147 0.00010469264047154649 0.00010469263582888009 0.00010469263118621859 0.00010469262654354515 0.0001046926219008598 0.00010469261725824661 0.00010469261261557102 0.0001046926079729676
0.45045045045045046 0.00010712087047396619 0.00010712085970320564 0.00010712084893241303 0.00010712083816167133 0.0001071208273909473 0.00010712081662022433 0.00010712080584950247 0.00010712079507886465 0.00010712078430817813 0.0001071207735375756
0.6006006006006006 0.00010960537667475716 0.00010960535693096928 0.00010960533718717468 0.00010960531744345931 0.00010960529769978875 0.0001096052779561458 0.0001096052582125305 0.00010960523846902876 0.00010960521872550309 0.00010960519898209098
0.7507507507507507 0.00011214747173298229 0.00011214743992234586 0.00011214740811174688 0.00011214737630127895 0.00011214734449090457 0.00011214731268060508 0.00011214728087038044 0.00011214724906032423 0.00011214721725028671 0.00011214718544041761
0.9009009009009009 0.00011474848879567549 0.00011474844156012098 0.00011474839432468214 0.00011474834708945403 0.00011474829985439863 0.00011474825261949686 0.00011474820538474877 0.00011474815815024945 0.00011474811091584673 0.00011474806368169275
1.0510510510510511 0.00011740979178992426 0.00011740972549055464 0.00011740965919141977 0.00011740959289261623 0.00011740952659410537 0.00011740946029586785 0.00011740939399790364 0.0001174093277003095 0.00011740926140293065 0.00011740919510592176
1.2012012012012012 0.00012013277628945634 0.00012013268698902922 0.00012013259768900218 0.00012013250838948528 0.00012013241909043451 0.00012013232979182766 0.00012013224049366493 0.00012013215119605647 0.00012013206189882588 0.00012013197260214954
1.3513513513513513 0.0001229188701218828 0.00012291875356662654 0.0001229186370120103 0.0001229185204581461 0.00012291840390498928 0.00012291828735251707 0.0001229181708007296 0.0001229180542497394 0.0001229179376993664 0.00012291782114979072
1.5015015015015014 0.00012576953346329954 0.00012576938506421784 0.00012576923666611498 0.00012576908826908193 0.0001257689398730825 0.00012576879147809794 0.00012576864308412844 0.00012576849469126598 0.00012576834629936335 0.00012576819790856782
1.6516516516516517 0.0001286862605472368 0.00012868607535888667 0.00012868589017195068 0.00012868570498651385 0.00012868551980254236 0.00012868533462001864 0.0001286851494389429 0.0001286849642594011 0.0001286847790812556 0.00012868459390464408
1.8018018018018018 0.00013167058045415842 0.00013167035315313178 0.00013167012585407216 0.00013166989855707733 0.0001316696712621084 0.00013166944396914522 0.00013166921667818798 0.0001316689893893352 0.00013166876210242916 0.00013166853481762754
1.951951951951952 0.00013472405761441708 0.00013472378247715352 0.00013472350734256526 0.0001347232322107606 0.00013472295708169638 0.00013472268195535033 0.00013472240683172265 0.00013472213171092232 0.00013472185659277485 0.00013472158147745462
2.1021021021021022 0.00013784829201437553 0.00013784796289353693 0.00013784763377627205 0.00013784730466269204 0.00013784697555275255 0.0001378466464464308 0.00013784631734372685 0.00013784598824475262 0.00013784565914932897 0.0001378453300576348
2.2522522522522523 0.00014104492075470783 0.00014104453105386733 0.00014104414135771858 0.000141043751666376 0.0001410433619797938 0.0001410429722979486 0.00014104258262084046 0.00014104219294858446 0.00014104180328099622 0.0001410414136182599
2.4024024024024024 0.00014431561873292045 0.00014431516138011368 0.00014431470403337564 0.00014431424669282574 0.00014431378935841622 0.0001443133320301226 0.00014431287470794495 0.0001443124173920032 0.00014431196008210504 0.00014431150277844254
2.5525525525525525 0.00014766209943670126 0.00014766156685684051 0.00014766103428473168 0.00014766050172049531 0.0001476599691640832 0.00014765943661547033 0.00014765890407465688 0.0001476583715417641 0.0001476578390165974 0.00014765730649935103
2.7027027027027026 0.0001510861158078188 0.0001510854998933864 0.00015108488398874503 0.00015108426809401704 0.00015108365220915348 0.00015108303633412876 0.00015108242046894306 0.0001510818046137195 0.0001510811887682602 0.0001510805729327626
2.8528528528528527 0.00015458946134238658 0.00015458875342233338 0.00015458804551452142 0.00015458733761907736 0.00015458662973595036 0.00015458592186511392 0.00015458521400656805 0.00015458450616044028 0.00015458379832652554 0.0001545830905050282
3.003003003003003 0.00015817397076121686 0.0001581731615691899 0.0001581723523923352 0.00015817154323077753 0.0001581707340844667 0.00015816992495337628 0.0001581691158375062 0.0001581683067369824 0.00015816749765160205 0.00015816668858156704
3.1531531531531534 0.0001618415211083204 0.00016184060074772688 0.00016183968040578282 0.00016183876008261962 0.00016183783977818418 0.00016183691949244865 0.00016183599922541276 0.00016183507897720893 0.00016183415874762363 0.0001618332385368691
3.3033033033033035 0.00016559403273481331 0.0001655929906436517 0.0001655919485752499 0.00016559090652974132 0.00016558986450707173 0.0001655888225072127 0.00016558778053016375 0.0001655867385760594 0.00016558569664468223 0.0001655846547362481
3.4534534534534536 0.00016943347020357687 0.00016943229511475928 0.00016943112005356195 0.00016942994502014145 0.00016942877001443208 0.00016942759503639943 0.00016942642008604188 0.00016942524516351472 0.00016942407026856389 0.00016942289540143853
3.6036036036036037 0.0001733618438158686 0.0001733605237141112 0.00017335920364576382 0.00017335788361103852 0.0001733565636098385 0.0001733552436421124 0.00017335392370785327 0.0001733526038072677 0.00017335128394000752 0.0001733499641064037
3.7537537537537538 0.00017738120976903277 0.00017737973185333385 0.00017737825397792065 0.00017737677614307012 0.00017737529834864263 0.0001773738205945611 0.00017737234288080778 0.00017737086520765074 0.00017736938757462086 0.00017736790998214646
3.903903903903904 0.00018149367136903013 0.00018149202200968558 0.0001814903726987465 0.0001814887234365514 0.0001814870742229094 0.00018148542505771006 0.00018148377594091853 0.00018148212687286235 0.00018148047785294184 0.00018147882888167906
4.054054054054054 0.0001857013800791261 0.00018569954477309228 0.00018569770952499612 0.0001856958743352154 0.00018569403920350606 0.0001856922041297189 0.00018569036911379445 0.00018568853415610044 0.00018568669925592314 0.000185684864413847
4.2042042042042045 0.000190006536545079 0.00019000449986945978 0.00019000246326290022 0.0001900004267257701 0.0001899983902577791 0.00018999635385873734 0.0001899943175285526 0.00018999228126759046 0.0001899902450750749 0.00018998820895158502
4.354354354354355 0.0001944113921581045 0.0001944091377350331 0.00019440688339355746 0.0001944046291339924 0.00019440237495600829 0.00019440012085937522 0.00019439786684396265 0.00019439561291009422 0.00019439335905697643 0.00019439110528513692
4.504504504504505 0.00019891825139324896 0.00019891576181296403 0.00019891327232796736 0.0001989107829385298 0.00019890829364431982 0.00019890580444509957 0.0001989033153407264 0.000198900826331486 0.00019889833741661803 0.0001988958485965966
4.654654654654655 0.00020352947137634655 0.00020352672814029265 0.00020352398501484378 0.0002035212420002265 0.00020351849909612464 0.00020351575630230703 0.00020351301361863029 0.00020351027104534007 0.0002035075285817352 0.00020350478622823364
4.804804804804805 0.00020824746375971862 0.00020824444722307206 0.00020824143081413248 0.00020823841453310724 0.0002082353983797078 0.0002082323823537243 0.00020822936645502747 0.0002082263506838435 0.00020822333503952737 0.00020822031952247357
4.954954954954955 0.00021307469598158993 0.00021307138527762275 0.00021306807472056674 0.00021306476431067907 0.00021306145404771654 0.00021305814393151302 0.00021305483396197956 0.0002130515241393802 0.00021304821446309702 0.0002130449049335706
5.105105105105105 0.00021801369086104678 0.0002180100638399888 0.00021800643698855965 0.00021800281030704064 0.00021799918379518415 0.00021799555745282347 0.00021799193127987245 0.0002179883052766167 0.0002179846794424097 0.00021798105377772412
5.255255255255255 0.00022306702940550887 0.0002230630625884432 0.00022305909596692034 0.00022305512954125245 0.00022305116331117634 0.00022304719727651677 0.00022304323143718476 0.000223039265793494 0.00022303530034474734 0.00022303133509145976
5.405405405405405 0.0002282373520643183 0.0002282330205596455 0.0002282286892800427 0.00022822435822584825 0.00022822002739677187 0.0002282156967926186 0.0002282113664132877 0.00022820703625911785 0.00022820270632934654 0.00022819837662452764
5.555555555555555 0.00023352735976461014 0.00023352263719589428 0.00023351791488591692 0.0002335131928350011 0.00023350847104280486 0.0002335037495090889 0.0002334990282337162 0.0002334943072170174 0.0002334895864581616 0.00023348486595770352
5.7057057057057055 0.00023893981580366138 0.0002389346742371109 0.00023892953296658826 0.0002389243919924189 0.00023891925131424725 0.0002389141109318234 0.00023890897084500194 0.0002389038310541163 0.00023889869155831124 0.00023889355235814946
5.8558558558558556 0.0002444775471721222 0.00024447195701012654 0.00024446636718609526 0.00024446077770035377 0.00024445518855253397 0.00024444959974237516 0.0002444440112697235 0.0002444384231349129 0.0002444328353370664 0.0002444272478767517
6.006006006006006 0.0002501434455327974 0.0002501373754366242 0.00025013130572550384 0.0002501252363997605 0.00025011916745901446 0.00025011309890299484 0.0002501070307315396 0.00025010096294498184 0.0002500948955424252 0.00025008882852444033
6.156156156156157 0.0002559404689272388 0.00025593388572415734 0.0002559273029589387 0.00025592072063190704 0.00025591413874267126 0.0002559075572909509 0.0002559009762765758 0.0002558943956998791 0.0002558878155599441 0.0002558812358573457
6.306306306306307 0.0002618716432857219 0.0002618645118720619 0.0002618573809554478 0.00026185025053620354 0.0002618431206139229 0.00026183599118831255 0.0002618288622591915 0.0002618217338268925 0.0002618146058904725 0.0002618074784505108
6.456456456456457 0.0002679400639773067 0.00026793234721669975 0.00026792463101932805 0.00026791691538551336 0.00026790920031483285 0.0002679014858069789 0.00026789377186175854 0.00026788605847950233 0.00026787834565923993 0.0002678706334015539
6.606606606606607 0.00027414889735053843 0.00027414055596631864 0.00027413221521927763 0.00027412387510973433 0.0002741155356372479 0.0002741071968014954 0.0002740988586022702 0.0002740905210399001 0.00027408218411338554 0.0002740738478233113
6.756756756756757 0.00028050138233641324 0.0002804923747992788 0.0002804833679818524 0.00028047436188444923 0.0002804653565066082 0.0002804563518479879 0.0002804473479083666 0.00028043834468806806 0.0002804293421860593 0.0002804203404029269
6.906906906906907 0.0002870008320881087 0.0002869911144993635 0.00028698139772234823 0.00028697168175736824 0.0002869619666039341 0.0002869522522616794 0.00028694253873036006 0.0002869328260102908 0.00028692311410039815 0.00028691340300126584
7.057057057057057 0.00029365063578535417 0.00029364016175219434 0.00029362968863309776 0.0002936192164283627 0.00029360874513747494 0.00029359827476004583 0.0002935878052958118 0.00029357733674508044 0.00029356686910673925 0.0002935564023813716
7.207207207207207 0.0003004542602082622 0.00030044298071145675 0.00030043170224252627 0.00030042042480176107 0.0003004091483886181 0.0003003978730026828 0.0003003865986436688 0.00030037532531187544 0.00030036405300614484 0.0003003527817270594
7.357357357357357 0.00030741525147542486 0.0003074031147344271 0.00030739097914778173 0.00030737884471576974 0.0003073667114378129 0.0003073545793134653 0.0003073424483424125 0.000307330318524944 0.00030731818985984746 0.0003073060623477029
7.5075075075075075 0.0003145372368324161 0.0003145241881630727 0.0003145111407886088 0.0003144980947092804 0.0003144850499244553 0.0003144720064336389 0.00031445896423647364 0.0003144459233332259 0.00031443288372261236 0.00031441984540519867
7.657657657657658 0.00032182392667171045 0.0003218099083402392 0.0003217958914591513 0.00032178187602867954 0.00032176786204815013 0.0003217538495170298 0.0003217398384349249 0.0003217258288020788 0.0003217118206171527 0.00032169781388069604
7.807807807807808 0.0003292791163568585 0.0003292640674120098 0.0003292490200897645 0.00032923397439032804 0.0003292189303129804 0.000329203887857145 0.00032918884702238757 0.00032917380780892434 0.00032915877021535566 0.0003291437342422105
7.957957957957958 0.00033690668795534676 0.00033689054406730635 0.0003368744019924599 0.0003368582617309819 0.00033684212328209917 0.0003368259866451855 0.00033680985181976005 0.00033679371880600755 0.00033677758760245873 0.00033676145820961845
8.108108108108109 0.0003447106122604317 0.0003446933055473471 0.00034467600085823935 0.00034465869819324754 0.0003446413975515358 0.00034462409893241903 0.00034460680233536125 0.0003445895077605116 0.00034457221520631725 0.00034455492467325513
8.258258258258259 0.00035269495083878235 0.00035267640968726475 0.0003526578707935966 0.0003526393341568262 0.000352620799776039 0.0003526022676504762 0.0003525837377795316 0.00035256521016329947 0.000352546684800136 0.0003525281616904715
8.408408408408409 0.0003608638582102234 0.00036084400708172526 0.0003608241584669977 0.0003608043123659637 0.00036078446877763336 0.00036076462770117534 0.00036074478913591425 0.0003607249530818892 0.00036070511953736515 0.000360685288502725
8.558558558558559 0.0003692215836812254 0.0003692003429067365 0.0003691791049292156 0.0003691578697486243 0.000369136637363887 0.0003691154077740896 0.0003690941809784779 0.00036907295697702824 0.0003690517357679014 0.0003690305173514255
8.70870870870871 0.000377772473533197 0.0003777497591074436 0.0003777270477909449 0.00037770433958359565 0.00037768163448421944 0.00037765893249180606 0.000377636233605509 0.0003776135378252337 0.00037759084514901704 0.0003775681555771252
8.85885885885886 0.0003865209732123923 0.00038649669657038883 0.00038647242338721874 0.0003864481536571387 0.0003864238873788407 0.0003863996245511886 0.00038637536517321556 0.00038635110924472557 0.00038632685676360986 0.00038630260773004304
9.00900900900901 0.0003954716298487744 0.00039544569758456815 0.00039541976922173426 0.0003953938446901403 0.00039536792398835435 0.0003953420071151191 0.00039531609406934877 0.00039529018485073706 0.0003952642794570425 0.0003952383778883361
9.15915915915916 0.0004046290941585167 0.0004046014078090622 0.0004045737259208397 0.00040454604827966774 0.00040451837488397773 0.0004044907057323769 0.00040446304082364615 0.0004044353801573517 0.0004044077237311083 0.00040438007154486533
9.30930930930931 0.0004139981227667506 0.0004139685785956928 0.0004139390395525565 0.00041390950521345084 0.00041387997557665307 0.00041385045064061803 0.00041382093040397524 0.0004137914148661462 0.00041376190402458437 0.00041373239787909907
9.45945945945946 0.0004235835805914005 0.00042355206936642927 0.00042352056398857864 0.0004234890638167551 0.00042345756884905816 0.0004234260790837673 0.0004233945945193389 0.00042336311515503276 0.00042333164098811197 0.000423300172018229
9.60960960960961 0.0004333904432257869 0.0004333568500039239 0.0004333232632827514 0.0004332896823188447 0.00043325610711008656 0.00043322253765454456 0.00043318897395046817 0.00043315541599693293 0.0004331218637909637 0.0004330883173320372
9.75975975975976 0.000443423799980893 0.00044338800355212584 0.00044335221435902586 0.0004433164315277505 0.0004432806550559437 0.0004432448849414385 0.0004432091211822552 0.0004431733637772604 0.0004431376127232192 0.0004431018680194095
9.90990990990991 0.0004536888560746531 0.0004536507286087197 0.00045361260938080194 0.0004535744971774965 0.00045353639199617694 0.0004534982938344108 0.0004534602026899575 0.0004534221185614455 0.0004533840414453477 0.00045334597134071323
10.06006006006006 0.0004641909348437586 0.0004641503417647571 0.0004641097581854872 0.0004640691823570383 0.0004640286142764782 0.0004639880539410746 0.0004639475013482918 0.0004639069564964858 0.0004638664193818021 0.0004638258900030281
10.21021021021021 0.0004749354805716795 0.0004748922803239421 0.0004748490909849176 0.00047480591019196473 0.00047476273794180824 0.00047471957423137726 0.0004746764190578034 0.00047463327241913236 0.00047459013431114353 0.0004745470047323257
